Mostly True,"Marriage ""decreases the probability of child poverty by 82 percent.""",Marco Rubio,Republican,36,26,32,38,5
Mostly False,"The Foundation for Government Accountability, which supported a Florida law requiring drug testing of welfare recipients, is a ""Koch brothers affiliated group.""",Rachel Maddow,none,6,6,4,6,1
Mostly True,Federal law requires residents to participate in the U.S. government’s American Community Survey.,U.S. Census Bureau,None,0,0,0,1,0
Mostly True,"""There are many studies that indicate"" that the longer people get unemployment insurance, ""it provides some disincentive to work.""",Rand Paul,Republican,7,9,12,13,3
Half-True,"""State Rep. Kathleen Peters has a 100 percent pro-abortion voting record – even voting against a ban on sex-selection abortions.""",National Right to Life Committee,none,1,2,1,0,0
Mostly False,"""Oregon is spending $10 million advertising Obamacare with ads that don’t even mention the program and how to enroll in it"" and that don’t ""mention the word ‘insurance.’""",Tom Coburn,Republican,2,3,3,2,0
Pants on Fire!,"Says the media created the term ""polar vortex"" and the cold air proves ""the ice isn’t melting.""",Rush Limbaugh,none,9,13,5,2,10
Half-True,"Payday lenders profit ""from the poor by charging 1,000-plus"" percent ""interest.""",Wendy Davis,Democrat,5,1,8,12,1
True,"""Our economy still has three people looking for every job (opening).""",Gene Sperling,none,1,0,0,0,0
True,Nearly 40 percent of his McAllen-area constituents suffer from obesity.,"Eddie Lucio, Jr.",Democrat,0,0,1,1,0
Mostly False,It’s warmer on Mars than it is in parts of the United States and Canada during the polar vortex.,Tweets,none,4,5,1,2,6
Mostly True,"""US: Change in Income, 2009-13. Top 1%: +31.4%. Bottom 99%: +0.4%.""",Ian Bremmer,None,0,0,0,1,0
Mostly True,"""Under the Espionage Act, (Edward Snowden would not be) allowed to come into court and say ‘I was justified in disclosing this information.’ There is no whistleblower exception in the Espionage Act.""",Glenn Greenwald,none,0,0,0,1,0
False,"Under a proposed bill, a $100,000 home’s flood insurance premium would be ""maybe $200 or $300 annually.""",Gus Bilirakis,Republican,1,2,0,1,0
False,Fifty-three percent of graduates from liberal arts colleges these days can’t find jobs.,Johnny Isakson,Republican,2,3,3,2,0
Mostly True,"""You don’t see Norway losing population, and its taxes are astronomical.""",Jonathan Harris,Activist,0,0,0,1,0
Mostly True,"""In my home state, nearly one in five Floridians live in poverty.""",Marco Rubio,Republican,36,26,32,38,5
Mostly False,"The No. 2 owner of Fox News is Prince Alwaleed bin Talal, who said, ""A strong American Government is not good for us.""",Facebook posts,none,17,46,16,13,67
False,"Says David Jolly lobbied ""for government-run health care just last year.""",Kathleen Peters,Republican,1,1,0,1,0
Half-True,"The federal health care law tells ""the American people precisely what type of coverage they have to have.""",Mitt Romney,Republican,34,32,58,33,19
Mostly False,"The Obama administration offered ""no magic number"" of people that needed to sign up for health care on the marketplaces.",Gene Sperling,none,1,0,0,0,0
True,"""Forty percent of the country is going to be in states that are tolerant of gay marriage or at least civil unions.""",Neera Tanden,none,0,0,0,1,0
Half-True,"Says New Jersey has ""the highest unemployment rate in the region"" and ""stagnant job growth.""",Marie Corfield,Democrat,0,0,1,0,0
Pants on Fire!,"""Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.""",For Our Daughters RI,Organization,0,0,0,0,1
Mostly True,"In altered photo, says Barack Obama wants ""more of Texans’ private data"" via health care.",David Dewhurst,Republican,8,8,10,5,5
True,"""Granite Staters who hold individual policies from Anthem...can indeed renew their policies and keep their current doctors and hospitals"" in 2014.",Carol Shea-Porter,Democrat,1,0,1,1,0
Mostly True,"Because of the health care law, ""by 2017, we will be funneling over $100 billion annually to private insurance companies.""",Michael Moore,none,4,5,1,6,0
Half-True,"""More Americans believe the moon landing was fake than believe Obamacare is affordable.""",Tom Graves,none,1,0,5,0,1
Pants on Fire!,"""Obamacare Medical Codes Confirm: Execution by Beheading To Be Implemented in America.""",Bloggers,none,29,99,19,16,302
Mostly True,"""(The farm bill) has a provision that would in many ways reduce the deficit.""",Donna Brazile,Democrat,0,1,4,7,0
Mostly True,"Republican state lawmakers ""are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.""",Thom Hartmann,none,0,0,0,1,1
True,"""The commission form of government is definitely losing favor in the United States.""",Kimberly Nelson,None,0,0,0,0,0
False,"""(Jack Kingston) had more earmarks at one time than every member of the Georgia delegation put together.""",Paul Broun,Republican,4,8,3,2,1
Mostly True,"""Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest.""",Brett Smiley,Democrat,0,0,0,1,0
Half-True,"""This governor has given us continual balanced budgets without raising taxes.""",David Rible,Republican,0,0,1,0,0
Mostly True,"""61 percent of non-tea party Republicans actually agree...there is 'solid evidence the earth is warming,' ...[but] 70 percent of tea partiers, contrarily, say there is 'no solid evidence' the earth is warming.""",Sheldon Whitehouse,Democrat,2,3,2,7,0
Mostly True,"""Since 2007 David Jolly has given almost $30,000 to keep Democrats in Congress!""",Kathleen Peters,Republican,1,1,0,1,0
Mostly False,"""Kathleen Peters refuses to ‘take a stand’ to repeal Obamacare.""",David Jolly,Republican,4,0,1,1,0
Half-True,"""This is the first time in Texas history -- and only the fourth time in United States history -- that two women are running for the top spots.""",Gilberto Hinojosa,Democrat,0,4,1,2,1
Half-True,"""A quarter of our workers make $18,000 per year.""",Teresa Ghilarducci,None,0,0,1,0,0
False,"Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were ""beating on the windows and rocking the vehicle."" When the car was ""extricated"" from the crowd, a truck blocked a second exit.",Scott Walker,Republican,39,41,38,44,11
Mostly False,"""Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.""",George Will,Columnist,7,7,3,5,1
Mostly True,"Says President Barack Obama ""came into office very concerned about"" wiretappings but ""then he became president of the United States, he got all the briefings … (and) he decided … the balance is probably pretty appropriately struck.""",Bill Kristol,None,0,1,0,3,0
Mostly True,"To comply with non-discrimination laws, the government is ""forcing people in business to make wedding cakes"" for anyone.",Glenn Beck,none,5,7,7,2,6
Pants on Fire!,"""The fact that one town has three lanes dedicated to it, that kind of gets me sauced.""",Chris Christie,Republican,10,17,28,20,8
Mostly False,"""Scott Walker raises nearly 70 percent of his money from out of state""",Mary Burke,Democrat,5,5,11,8,3
False,"""Rhode Island’s teen binge drinking rate is double the national average.""",Physicians Committee for Responsible Medicine,none,0,1,1,0,0
False,"Says Gov. Scott Walker dropped out or was kicked out of college short of a degree ""not long after"" he was ""kicked out of student elections at Marquette University.""",Democratic Party of Wisconsin,Democrat,5,7,2,2,7
Half-True,"""I’m ninth generation from New Hampshire.""",Scott Brown,Republican,2,2,1,3,1
Half-True,"Federal law for Obamacare navigators ""does not bar — or even require screening for — convicted felons, including individuals convicted of identity theft or fraud.""",Pete Sessions,Republican,1,0,1,0,0
True,"""60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs we’ve gotten back, only 40 percent are living-wage.""",Jeff Merkley,Democrat,0,1,3,6,0
Mostly False,"Studies suggest the 2017 College Football Playoff Championship game will bring about 1,700 to 1,800 full-time jobs.",Ken Hagan,Republican,1,0,0,0,0
Mostly False,"Gov. Scott Walker bought ""80 new, brand-new vehicles"" for the state that ""we probably don’t need.""",Kathleen Vinehout,none,2,1,2,3,0
Mostly False,"The economic impact of new Atlanta Braves stadium includes 9,241 new jobs and $295 million in wages.",Revitalize Cobb,None,1,0,1,0,0
Half-True,"""There never really was a 'Hastert Rule.' """,Dennis Hastert,none,0,0,1,0,0
False,"""We don’t show people playing these games. We don’t show them winning playing the video lottery games.""",Jack Roberts,Republican,0,1,0,0,0
Mostly False,"""Florida has experienced positive job growth for 39 consecutive months.""",Republican Party of Florida,none,12,7,6,6,4
Mostly True,"The United States is ""behind many countries in Europe in terms of the ability of every kid in America to get ahead.""",Steven Rattner,none,0,0,0,2,0
Half-True,"""The latest Quinnipiac poll found that nearly six-in-ten Americans oppose ObamaCare -- 30% support the law and 57% oppose it.""",Republican National Committee,none,6,6,11,5,2
True,"""Texas has the highest rate of uninsured in the nation. ... And there are more uninsured children in Texas than in any other state.""",Kathleen Sebelius,Democrat,1,0,1,4,1
True,"""Medicare costs have slowed down dramatically. In fact, the first two months of this fiscal year, Medicare costs were down even in nominal terms relative to the previous year.""",Peter Orszag,none,0,1,0,0,0
Mostly False,Says Marco Rubio endorsed Obamacare for his own family.,Charlie Crist,Democrat,15,9,20,19,2
Half-True,"""Every dollar spent in the new Obamacare system ... goes to private-sector insurance companies.""",Chris Matthews,none,1,2,2,1,0
Mostly False,"Gov. Rick Scott ""backed the federal shutdown.""",Florida Democratic Party,Democrat,5,4,8,7,3
Half-True,Greg Abbott defended more than $5 billion in public school funding cuts in fighting hundreds of school districts in court.,Wendy Davis,Democrat,5,1,8,12,1
Half-True,Goodwill Industries International pays workers with disabilities wages as low as pennies per  hour.,National Federation of the Blind,Organization,0,0,1,0,0
Mostly False,"""By using a little-known loophole ... Obama minions are allowing Nestle Company to export precious fresh water out of Lake Michigan.""",Bloggers,none,29,99,19,16,302
Mostly True,"""About 40 percent of workers don’t ... have a single paid sick day.""",Vicki Shabo,none,0,0,0,1,0
Mostly True,"Florida’s proposed medical marijuana amendment ""would make Florida one of the most lenient medical-marijuana states, allowing use for limitless ‘other conditions’ specified by any physician.""",Pam Bondi,Republican,2,2,0,4,0
True,"""Whether the Amendment passes or not, the medical use of marijuana is a federal criminal offense.""",Pam Bondi,Republican,2,2,0,4,0
True,"""Of the four statewide races this century within a 300-vote margin, three have been overturned in a recount.""",Mark Obenshain,Republican,1,0,1,2,0
Mostly True,"Says ""Harry Reid has a better voting attendance record than these three Congressmen!""",Eugene Yu,None,0,0,0,1,0
Pants on Fire!,"""By the word religion in the First Amendment, the founders meant Christianity.""",Bryan Fischer,none,0,0,0,0,2
False,"The Employment Non-Discrimination Act ""discriminates against Christian daycare, Christian parents, Christian business owners, and the rights of religious freedom.""",Traditional Values Coalition,Organization,0,1,0,0,0
True,"Iran President Hassan ""Rouhani has more Cabinet members with Ph.D.s from American universities"" than members of Barack Obama’s Cabinet.",Bob Schieffer,Journalist,0,1,0,0,0
Pants on Fire!,"School children can earn higher grades by studying Islam under a new ""nationwide Muslim outreach program"" announced by President Barack Obama.",Bloggers,none,29,99,19,16,302
Half-True,"Says he would have ""almost twice the actual experience practicing law"" Greg Abbott did on becoming attorney general of Texas.",Sam Houston,none,0,0,1,0,0
Half-True,The new Atlanta Braves stadium will require no tax increase for homeowners and provide $3 million annually for Cobb County schools.,Revitalize Cobb,None,1,0,1,0,0
Half-True,"A gun ""background check is futile. Something like 42 (people during the) last year … were prosecuted for trying to buy a gun with a criminal record out of 11 million.""",Larry Pratt,none,0,1,1,0,1
Mostly False,"""Every major city which has a center of poverty is run by Democrats. Every major city.""",Newt Gingrich,Republican,16,15,21,11,12
Half-True,"Under President Obama’s health-care reforms, the premium for ""an average plan for a family didn't go down by $2,500 per year, it's gone up about $2,500 per year.""",Ron Johnson,Republican,16,7,12,13,1
Mostly True,"""The vast, overwhelming majority of [crimes that occur with a firearm] are committed by people who don’t legally possess that firearm in the first place.""",Michael Chippendale,Republican,1,1,0,1,0
False,"""Oregon leads the nation in number of jobs per capita in manufacturing.""",ECONorthwest,Organization,0,1,0,0,0
True,"Says Rep. Steve Stockman ""basically wants gun-filled zones in schools.""",Howard Fineman,none,0,0,0,0,0
False,"""In every poll,"" John Cornyn ""always loses to any conservative the voters have heard about.""",Steve Stockman,Republican,1,3,0,0,1
Half-True,"""Obamacare could force thousands of volunteer fire stations to cut service or close entirely!""",Generation Opportunity,None,0,0,1,0,0
Pants on Fire!,"""The Earth is not warming.""",Barry Smitherman,Republican,0,0,1,0,1
Mostly True,"The town of Cumberland has ""its highest bond rating in history.""",Daniel McKee,Democrat,0,0,1,1,0
False,"""The 'Denver Post' has actually hired an editor to promote pot.""",Bill O'Reilly,none,4,6,3,4,1
False,"Gov. Charlie Crist ""sought for and got approved the automatic restoration of felon rights for nonviolent offenders for the first time in Florida history.""",Dan Gelber,Democrat,2,2,1,3,0
Half-True,"""John Cornyn has voted to increase the debt, raise taxes, bail out Wall Street banks and fund Obamacare.""",Senate Conservatives Fund,Republican,0,0,1,0,0
Mostly True,"""60 percent of people on food assistance are working.""",Barbara Lee,Democrat,0,0,0,2,0
Mostly True,"Says Nelson Mandela ""was a communist.""",Bill O'Reilly,none,4,6,3,4,1
Half-True,"""The middle class can be defined to include those with income between roughly $20,000 and $60,000.""",Oregon Business Association,Organization,0,0,1,0,0
False,"""Obamacare is going to increase the divorce rate.""",Rush Limbaugh,none,9,13,5,2,10
False,"""We are experiencing the worst economic recovery America has ever had.""",Scott Walker,Republican,39,41,38,44,11
Half-True,"""Defensive medicine costs Georgia up to $14 billion a year.""",Doctors for a Healthy Georgia,none,0,0,1,0,0
Half-True,"""The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work won't have any money to spend.""",David Madland,none,0,0,1,0,0
Mostly False,"""(U.S. Rep. Jack Kingston) voted to fund (Obamacare).""",Paul Broun,Republican,4,8,3,2,1
Mostly False,"""The most popular name is no longer John or Steven. It's Jose, Camilo and Maria.""",Jorge Ramos,Journalist,1,0,2,2,0
Half-True,"""FACT: Repealing Obamacare would be easier than repealing Prohibition.""",Heritage Foundation,None,0,0,1,0,0
Mostly True,"Even after collective bargaining reforms, most Wisconsin public employees ""are still paying about 12 to 13 percent"" of their health insurance premiums, while most state residents who work in the private sector ""pay 20 to 25 percent.""",Scott Walker,Republican,39,41,38,44,11
Mostly True,"""One-third of all bank tellers (are) on public assistance.""",James Carville,Democrat,2,1,0,1,0
Mostly True,"""About 2 percent of Americans get paid the minimum wage.""",Rob Portman,Republican,3,5,11,11,1
Mostly False,"""I have cut taxes 63 times, including a 2006 property tax reduction that ranks as the largest in state history.""",David Dewhurst,Republican,8,8,10,5,5
True,"""We pay among the highest tolls in the nation for the privilege of crossing that bridge.""",Loretta Weinberg,none,1,2,0,1,0
True,"""The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined.""",One Wisconsin Now,Organization,0,2,4,1,1
Mostly True,"Passing a federal firearms ""background check through the NICS database . . . typically takes 90 seconds.""",James Langevin,Democrat,1,1,2,1,0
True,"""At present spending levels, only citizens of New York have a greater local debt burden than Texans.""",Debra Medina,Republican,0,1,3,1,0
Half-True,"""For the cost of $5 vanilla soy latte a day, you can get a sweet health insurance plan to match.""",Cover Oregon,Organization,0,0,1,0,0
Half-True,"Obamacare medical device tax ""has led to the loss of thousands of jobs"" in U.S.",Ted Poe,Republican,1,1,1,0,0
Mostly False,"The ""priorities"" of more than three-quarters of Americans are to increase the minimum wage, create a path to citizenship for illegal immigrants, and require background checks for gun buyers.",Al Sharpton,Democrat,2,1,1,1,0
True,"""By the time she turns 3 years old, a child born into a low-income home hears 30 million fewer words than a child from a well-off family.""",Barack Obama,Democrat,69,71,161,165,9
Pants on Fire!,"Says Vladimir Putin said, ""President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy.""",Facebook posts,none,17,46,16,13,67
Half-True,"It's a good sign for Obamacare that in California, ""the proportion of kids who are signing up is the proportion of kids in the population.""",Ezekiel Emanuel,none,1,0,2,0,0
Half-True,"Obamacare is a ""massive, massive income redistribution"" with ""$250 billion a year in Medicaid expansion (and) in the subsidy structure that's basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.""",James Capretta,none,0,0,1,0,0
Pants on Fire!,"""Why would our president close the embassy to the Vatican? Hopefully, it is not retribution for Catholic organizations opposing Obamacare.""",Jeb Bush,Republican,18,5,17,23,2
Half-True,"The minimum wage ""in real terms right now is below where it was when Harry Truman was in office.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"""44% of homeless people are employed.""",Facebook posts,none,17,46,16,13,67
Mostly False,"""Residents could have received nearly $48M for Local Schools, Fire District, Sheriff’s Dept. and Social Services.""",Freedom and Responsibility PAC,Organization,1,0,0,0,0
True,"""We, the bishops of the United States -- can you believe it -- in 1919 came out for more affordable, more comprehensive, more universal health care.""",Timothy Dolan,None,0,0,0,0,0
Mostly True,"""The nine-day deer hunt contributes more than $1.3 billion in revenue to the state of Wisconsin.""",Robin Vos,Republican,0,3,2,5,1
Pants on Fire!,"""Back door gun control is in full effect in the United States"" due to ""Obama’s Environmental Protection Agency.""",Allen West,Republican,6,9,3,1,4
False,"Says in the last five years ""Senate Republicans have placed a filibuster on every piece of legislation and every nominee.""",Carla Axtman,Columnist,0,1,0,0,0
Mostly False,"""The administration was kicking and screaming all the way with these sanctions being put in place (on Iran).""",Bob Corker,none,1,0,0,3,0
Mostly True,"""We’re the Sunshine State, and we’re hardly doing any solar energy production.""",Charlie Crist,Democrat,15,9,20,19,2
Mostly True,"""The economy bled $24 billion"" due to the government shutdown.",Doonesbury,none,0,0,2,4,0
Half-True,"""The recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from Guantanamo.""",Saxby Chambliss,Republican,1,1,3,4,1
Mostly False,"""Since 1988, Congress has raised its own salary 15 times 'to reflect rising costs.' But raised the minimum wage only three times.""",Facebook posts,none,17,46,16,13,67
Mostly False,"Says Gov. Scott Walker has dropped Wisconsin ""to 45th in the nation in job growth prospects while campaigning for president out of state.""",Mike Tate,none,1,2,2,1,0
False,"""Only 25 percent of what people buy is subject to Rhode Island’s sales tax.""",Joseph Henchman,none,0,1,0,0,0
False,"If the Trans-Pacific Partnership ""is fast-tracked through the Senate, it won't receive a committee assignment"" and the consideration will include ""no debate.""",Chain email,none,11,44,8,5,106
True,"""Just days ago, Iran's Supreme Leader (Ali) Khamenei, who will oversee implementation of this agreement, was calling Israel a 'rabid dog' and accusing the United States of war crimes.""",Marco Rubio,Republican,36,26,32,38,5
Mostly True,"""Firearms homicides are down about 40 percent"" since Texas passed concealed-gun permit law.",Jerry Patterson,Republican,1,1,1,4,0
Half-True,"""Black people kill more black people every six months than the KKK did in 86 years.""",Allen West,Republican,6,9,3,1,4
False,"In Wisconsin, more than 300,000 people have ""some kind of addictive gambling problem, whether it’s pathological or what we’d categorize as a problem gambler.""",Julaine Appling,None,0,2,0,0,0
Half-True,"""Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.""",Lynn Westmoreland,none,1,1,3,0,0
True,"""I did not support the sequester.""",Marco Rubio,Republican,36,26,32,38,5
Half-True,"""Republicans have proposed dozens of (health care) solutions designed to help control costs and improve quality.""",Ron Johnson,Republican,16,7,12,13,1
Mostly True,"Republican ideas on health care don’t give people ""an option to even enroll in something that they can afford.""",Donna Brazile,Democrat,0,1,4,7,0
Half Flip,On whether people can keep their insurance under the Affordable Care Act.,Kurt Schrader,Democrat,0,1,3,0,0
Mostly True,"""During the last election, Democrats won over a million votes more than Republicans, but because of the way districts are designed, the Republicans got 33 more members of the House of Representatives than the Democrats did.""",Lloyd Doggett,Democrat,2,0,4,7,0
Mostly False,"President Barack Obama has the ""power to stop deportation for all undocumented immigrants in this country.""",Obama's heckler,none,1,0,0,0,0
Mostly True,"""These 60 acres (the Atlanta Braves want to build a stadium on) have produced zero SPLOST money for parks and recreation, have produced zero money for education.""",John Loud,None,0,0,0,1,0
Mostly True,"Florida’s proposed amendment for medical marijuana would allow ""people who alleged minor ailments such as muscle spasms, neck pain, back pain and even menstrual cramps (to qualify) for government-sanctioned pot-smoking.""",Grady Judd,Republican,0,0,0,1,0
Half-True,"""American voters remain steadfast in their support for immigration reform with a path to citizenship, with more than 70 percent who want to see reform passed this year.""",Causa Oregon,Organization,0,0,1,0,0
True,"""Macy's sent a letter to Rick Perry urging him to veto"" equal pay bill.",Senfronia Thompson,Democrat,0,0,0,0,0
Mostly False,"Mark Warner cast ""the tiebreaking vote"" to pass Obamacare.",Ken Cuccinelli,Republican,1,10,3,2,1
Mostly True,"In a poll, ""53 percent of young Republican voters . . . under age 35 said that they would describe a climate [change] denier as 'ignorant,' 'out of touch' or 'crazy.'""",Sheldon Whitehouse,Democrat,2,3,2,7,0
False,"The Affordable Care Act alters the ""sensible doctor-patient-relationship-centered health care program ... we see today.""",Sarah Palin,Republican,9,20,9,6,6
True,"""Harry Reid was against (the nuclear option) before he was for it. Mitch McConnell was for it before he was against it. President Obama was against it before he was for it.""",Matthew Dowd,Independent,0,0,3,4,0
Half-True,"""The state budget has actually grown by $4.6 billion under"" Gov. Scott Walker’s actions.",Mary Burke,Democrat,5,5,11,8,3
False,"""Under Mayor Cicilline, [Providence] was a sanctuary city.""",John DePetro,Talk show host,0,3,0,0,3
Full Flop,On changing the rules for filibusters on presidential nominees,Barack Obama,Democrat,69,71,161,165,9
Full Flop,On changing the rules for filibusters on presidential nominees,Harry Reid,Democrat,4,5,3,7,3
Half-True,"""You've got more people wanting to go moose hunting in New Hampshire than want Obamacare.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly True,"""In the history of the United States, 168 presidential nominees have been filibustered, 82 blocked under President Obama, 86 blocked under all the other presidents.""",Harry Reid,Democrat,4,5,3,7,3
Mostly False,"""If you survey, most (North Carolina) Democrats also agree with our (election) laws and voter ID.""",Pat McCrory,Republican,6,2,3,0,1
Mostly True,"""The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.""",Marco Rubio,Republican,36,26,32,38,5
Mostly False,"""All"" University of Texas ""student-athletes get an iPad.""",Jody Conradt,None,1,0,0,0,0
Mostly True,"""No one in the country has ever built a brand new sports facility and created this kind of development at the same time.""",Mike Plant,None,0,0,0,1,0
Mostly True,"""8.5 million Americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care.""",David Axelrod,none,2,1,6,7,0
Mostly False,"Florida ""remains the top travel destination across the world.""",Rick Scott,Republican,32,28,39,36,8
Half-True,"""500,000 people have signed up for #Obamacare.""",Debbie Wasserman Schultz,Democrat,6,9,8,15,3
Half-True,"Says Barack Obama’s approval rating ""is right in the average"" for second-term presidents at this point.",Ari Melber,none,0,0,2,0,0
Half-True,"Says Senate Minority Leader Mitch McConnell has ""blocked the Senate over 400 times.""",Alison Lundergan Grimes,Democrat,2,2,3,1,0
True,"""Nearly 20% of our residents"" are born abroad.",City of Austin,None,1,0,0,0,0
False,"A Census Bureau worker says he was told to skew information to bring the unemployment rate down ""as we headed into an election season.""",Elisabeth Hasselbeck,none,0,1,0,0,0
True,Says there’s no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,Allan Levene,Republican,0,0,0,0,0
Mostly True,"Says Tom Cotton ""voted to turn Medicare into a voucher system.""",Mark Pryor,Democrat,2,0,0,1,0
Half-True,"Says Mark Pryor ""cut Medicare to pay for Obamacare.""",Tom Cotton,Republican,5,5,2,4,1
Half-True,"Says Thomas Jefferson said, ""You might be able to fool the people for awhile, and they may go astray, but sooner or later the American people are going to wake up and they will correct the course.""",Herman Cain,Republican,4,11,5,3,3
Mostly False,"""In Jeanne Shaheen, New Hampshire has a Senator who was the deciding vote to pass Obamacare.""",Jim Rubens,Republican,1,1,0,1,0
Mostly False,"In ""reality,"" there have ""been no problems whatsoever"" with the Texas voter ID law.",Greg Abbott,Republican,12,8,9,10,6
Half-True,"""You've seen where we're now going from a $700 million surplus to getting into the next biennium with almost a $750 million deficit.""",Mary Burke,Democrat,5,5,11,8,3
Mostly True,"The U.S. Department of Defense spends $80 million a year on prostate cancer research, $25 million a year on ovarian cancer research and $150 million a year on breast cancer research.",Saxby Chambliss,Republican,1,1,3,4,1
True,"The United States ""has never been richer, if you look at per capita GDP.""",Jan Schakowsky,Democrat,0,0,0,1,0
Mostly True,"Medicare Part D ""was far more expensive than the Affordable Care Act and unlike"" the act, ""was never budgeted.""",Facebook posts,none,17,46,16,13,67
True,"The deficit this year could pay ""all of the 2013 salaries of every professional baseball player for the next 248 years.""",Kelly Ayotte,Republican,2,1,1,4,0
True,"Says New Jersey has gained ""143,000 new private-sector jobs.""",Chris Christie,Republican,10,17,28,20,8
False,"Rhode Island's unemployment insurance system ""is the most expensive such system in the country.""",Kenneth Block,none,0,3,2,3,0
False,"There were ""$2 billion in earmarks in fiscal year 2012.""",Karl King,None,0,1,0,0,0
Mostly False,"""Florida sheriffs unequivocally support"" the ""stand your ground"" law.",Larry Ashley,Republican,1,0,0,0,0
Mostly False,"""Under President (George W.) Bush, prosecution of gun crimes was 30 percent higher than it is under President Obama.""",Ted Cruz,Republican,43,38,20,22,9
False,"""On (the federal minimum wage of) $7.75, you can’t even make half the poverty level.""",Jim McDermott,Democrat,1,1,1,0,0
Half-True,"Obamacare ""was the Republican plan in the early '90s.""",Ellen Qualls,none,0,0,1,0,0
Half-True,"""The $3.6 billion deficit we inherited has turned into more than a half-billion-dollar surplus.""",Scott Walker,Republican,39,41,38,44,11
True,"""I have returned money every year since taking office.""",Lynn Westmoreland,none,1,1,3,0,0
False,"""Our national debt is as low as it has been since World War II.""",Goldie Taylor,Democrat,0,1,0,0,0
Mostly True,"""Given how expansive our program already was,"" expanding Medicaid in New Jersey due to Obamacare ""was a relatively small expansion.""",Chris Christie,Republican,10,17,28,20,8
Mostly False,"""Onion Creek’s highest flow rate"" on a recent night of flooding ""was 120,000 cubic feet per second, which is nearly double the average flow rate of Niagara Falls.""",City of Austin,None,1,0,0,0,0
False,"One of the ""main functions"" of the Department of Homeland Security’s SAVE database is ""checking voter registration citizenship status.""",Ken Detzner,Republican,0,1,0,1,0
False,"Under Obama, the national debt ""has been reduced every year for the last five years.""",Al Sharpton,Democrat,2,1,1,1,0
True,"""During my eight years as county executive, we cut the number of county workers by 20 percent.""",Scott Walker,Republican,39,41,38,44,11
False,"I am ""the first Latina to run for governor of Texas.""",Miriam Martinez,Republican,0,1,0,0,0
True,Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.,Jeff Merkley,Democrat,0,1,3,6,0
Mostly False,"""In the last four years, our economy has grown on average 0.9 percent a year.""",Ted Cruz,Republican,43,38,20,22,9
False,"""In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.""",Sean Hannity,none,4,7,4,2,1
True,"""Things went wrong with the Medicare prescription D plan that George Bush rolled out.""",Steve Israel,Democrat,0,0,0,1,0
Mostly True,"""The national debt is on track to double during Obama’s presidency.""",Scott Walker,Republican,39,41,38,44,11
Half-True,"""Georgia has lost 14 percent of its jobs paying more than $50,000 a year and added 15 percent to its Medicaid rolls during the recovery.""",Michael Mule',Republican,0,0,1,0,0
Pants on Fire!,"Says the Obama administration is handing out a pamphlet titled, ""What To Do When The Veteran In Your Classroom Attempts A Mass Shooting""",Mr. Conservative,None,0,1,0,0,1
Mostly False,"""Social Security took seven years before anybody got the first check.""",Jay Leno,none,1,0,0,0,0
False,"""They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.""",Scott Brown,Republican,2,2,1,3,1
Mostly False,"""The majority of people travelling to these destination resorts are not going for the primary purpose of gambling.""",Frank Fahrenkopf,none,1,0,0,0,0
Half-True,Says the U.S. national debt has tripled during Rep. Greg Walden’s time in Congress.,Dennis Linthicum,Republican,0,0,1,0,0
Mostly True,"Says Rick Scott ""cut education by $1.3 billion"" in his first year, then ""in his second year he decreases funding by $300 million to our state universities.""",Charlie Crist,Democrat,15,9,20,19,2
True,Finance experts estimate that paying in cash for the $2.5 billion in projects funded by the sales tax saved Gwinnett County more than $1 billion in interest payments.,Charlotte Nash,Republican,1,0,1,2,0
Mostly True,"Says Chris Christie ""vetoed Planned Parenthood funding five times over the course of his governorship.""",Hilary Rosen,none,0,0,0,2,0
True,Says 18 states and the District of Columbia have voted Democratic in six consecutive presidential elections.,George Will,Columnist,7,7,3,5,1
True,"""In fact, there’s more state funding for education today than any other time.""",Chris Christie,Republican,10,17,28,20,8
Mostly True,"""We have created new jobs here in Cranston -- more than 1,000.""",Allan Fung,Republican,2,2,0,2,1
True,"""A million people … could get health insurance right away"" if Texas expanded Medicaid under Obamacare.",Barack Obama,Democrat,69,71,161,165,9
